ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
palmolive,30,4.627,92.5
backgrounds,59,4.515,90.3
dislikes,32,4.531,90.6
ups,86,4.513,90.3
feeling,53,4.530,90.6
likes,43,4.507,90.1
colgate,32,4.627,92.5
accenture,118,4.597,91.9
preferences,38,4.495,89.9
without,113,4.538,90.8
chat,8,4.325,86.5
outside,193,4.460,89.2
started,101,4.418,88.4
entrepreneurship,98,4.539,90.8
extracted,33,4.527,90.5
sales,45,4.456,89.1
takers,30,4.600,92.0
resourceful,32,4.519,90.4
your,663,4.552,91.0
process,213,4.552,91.0
surrounding,63,4.552,91.0
opted,187,4.562,91.2
intervention,32,4.531,90.6
says,35,4.549,91.0
automatically,39,4.554,91.1
personalised,6,4.333,86.7
managers,62,4.451,89.0
strong,137,4.579,91.6
counselor,6,4.333,86.7
matching,8,4.300,86.0
counselling,31,4.452,89.0
marketing,106,4.570,91.4
employment,38,4.589,91.8
initiative,5,4.560,91.2
boring,57,4.572,91.4
important,130,4.610,92.2
surroundings,80,4.563,91.3
kept,47,4.556,91.1
lacs,527,4.546,90.9
connections,75,4.557,91.1
called,123,4.606,92.1
months,79,4.399,88.0
stipends,15,4.693,93.9
greater,27,4.519,90.4
paid,68,4.534,90.7
stipend,207,4.579,91.6
area,285,4.522,90.4
interested,314,4.526,90.5
towards,117,4.504,90.1
methods,190,4.515,90.3
extracurriculars,13,4.569,91.4
worldwide,20,4.610,92.2
half,48,4.584,91.7
biometric,1,4.800,96.0
subsidised,15,4.563,91.3
modern,184,4.599,92.0
peers,25,4.406,88.1
phds,76,4.555,91.1
mot,1,4.800,96.0
does,210,4.469,89.4
mumbai,92,4.588,91.8
offer,305,4.527,90.5
studint,2,4.800,96.0
particularly,27,4.652,93.0
growth,60,4.619,92.4
kartik,10,4.640,92.8
among,297,4.589,91.8
influential,2,4.800,96.0
chowda,4,4.850,97.0
going,185,4.511,90.2
pay,87,4.613,92.3
personal,95,4.577,91.5
mock,26,4.515,90.3
ppo,57,4.458,89.2
freshie,8,4.650,93.0
ratio,326,4.573,91.5
exposure,334,4.600,92.0
public,45,4.639,92.8
unpaid,5,4.600,92.0
fast,115,4.613,92.3
job,415,4.549,91.0
usual,23,4.426,88.5
aome,1,4.800,96.0
others,267,4.462,89.2
renovated,46,4.412,88.2
asleep,2,4.800,96.0
increase,72,4.565,91.3
interaction,100,4.547,90.9
online,198,4.486,89.7
rack,2,4.800,96.0
slides,90,4.632,92.6
flexible,95,4.672,93.4
blazing,6,4.800,96.0
used,197,4.544,90.9
luxurious,28,4.577,91.5
posh,16,4.500,90.0
conducive,17,4.771,95.4
efforts,60,4.530,90.6
definetly,1,4.800,96.0
highlight,16,4.859,97.2
professional,84,4.560,91.2
ensure,45,4.556,91.1
positions,55,4.627,92.5
kc,8,4.800,96.0
gradual,2,4.800,96.0
firms,119,4.504,90.1
cost,116,4.577,91.5
places,168,4.569,91.4
normal,70,4.516,90.3
renowned,89,4.610,92.2
month,249,4.550,91.0
banks,35,4.596,91.9
making,103,4.518,90.4
luring,4,4.750,95.0
attractive,34,4.599,92.0
manan,5,4.680,93.6
itself,160,4.518,90.4
hill,37,4.689,93.8
facebook,131,4.647,92.9
live,169,4.585,91.7
answer,32,4.478,89.6
teacher,154,4.550,91.0
inside,260,4.606,92.1
overshadows,4,4.750,95.0
place,458,4.549,91.0
never,149,4.599,92.0
tayal,7,4.543,90.9
mt,5,4.640,92.8
regret,28,4.650,93.0
lake,43,4.748,95.0
vacations,2,4.400,88.0
land,46,4.536,90.7
th,136,4.499,90.0
comprising,12,4.633,92.7
smooth,21,4.700,94.0
wisely,6,3.967,79.3
dd,12,4.550,91.0
finally,13,4.492,89.8
helps,189,4.616,92.3
efficient,63,4.526,90.5
cover,38,4.605,92.1
fabulous,28,4.586,91.7
gross,4,4.450,89.0
arena,14,4.296,85.9
contains,73,4.482,89.6
tutorials,62,4.587,91.7
departmental,52,4.613,92.3
conglomerates,2,4.400,88.0
squash,143,4.526,90.5
g,121,4.599,92.0
skilled,49,4.433,88.7
theoretically,10,4.640,92.8
sk,42,4.455,89.1
ivy,11,4.509,90.2
cricket,349,4.572,91.4
shriyank,2,4.400,88.0
conducted,354,4.514,90.3
bagging,2,4.400,88.0
recruited,40,4.611,92.2
league,13,4.769,95.4
phenomenal,18,4.586,91.7
brain,36,4.581,91.6
held,255,4.555,91.1
sessions,147,4.554,91.1
extreme,15,4.537,90.7
company,354,4.550,91.0
indoors,6,4.400,88.0
khobragade,2,4.400,88.0
seminars,51,4.498,90.0
purpose,26,4.510,90.2
lecturers,25,4.480,89.6
snooker,8,4.575,91.5
latest,125,4.519,90.4
helped,87,4.548,91.0
share,77,4.528,90.6
hul,92,4.555,91.1
came,139,4.576,91.5
local,16,4.497,89.9
consultants,22,4.502,90.0
post,84,4.531,90.6
digitally,4,4.700,94.0
again,43,4.541,90.8
steel,55,4.553,91.1
developers,26,4.692,93.8
analyst,228,4.536,90.7
vocational,2,5.000,100.0
plants,12,4.329,86.6
ppts,25,4.568,91.4
use,256,4.500,90.0
low,173,4.482,89.6
anonymous,281,4.389,87.8
financial,65,4.541,90.8
spaced,8,4.619,92.4
e,196,4.580,91.6
though,184,4.571,91.4
damaged,2,5.000,100.0
handled,25,4.662,93.2
mems,12,4.500,90.0
daga,2,4.900,98.0
engineers,131,4.571,91.4
gail,13,4.646,92.9
care,114,4.526,90.5
curricular,147,4.593,91.9
interhostel,3,4.800,96.0
treatments,4,4.750,95.0
ongc,39,4.667,93.3
peoples,10,4.680,93.6
financially,14,4.614,92.3
however,296,4.513,90.3
rajat,12,4.533,90.7
face,118,4.554,91.1
stuff,34,4.576,91.5
cheap,41,4.472,89.4
dengue,2,4.900,98.0
renovation,24,4.517,90.3
beds,26,4.492,89.8
surrounded,37,4.508,90.2
airports,2,4.900,98.0
repeated,2,4.900,98.0
assigned,38,4.532,90.6
co,87,4.541,90.8
collection,74,4.553,91.1
cult,12,4.800,96.0
run,92,4.558,91.2
railway,25,4.592,91.8
specialist,17,4.568,91.4
tinkerer,2,4.900,98.0
bpcl,15,4.613,92.3
trip,8,4.419,88.4
competitions,137,4.607,92.1
disease,2,4.900,98.0
sail,14,4.675,93.5
accommodation,62,4.556,91.1
analysts,36,4.429,88.6
takes,79,4.576,91.5
effective,36,4.367,87.3
given,300,4.610,92.2
deloitte,50,4.395,87.9
station,48,4.681,93.6
powai,45,4.678,93.6
weak,23,4.652,93.0
k,209,4.653,93.1
doctors,63,4.521,90.4
virar,2,4.900,98.0
ration,2,4.900,98.0
chemists,4,4.650,93.0
sameer,7,4.886,97.7
calling,2,4.900,98.0
issue,107,4.556,91.1
trying,22,4.500,90.0
understand,193,4.455,89.1
smartboard,5,4.520,90.4
smartly,4,4.800,96.0
airport,41,4.590,91.8
round,80,4.634,92.7
facing,23,4.380,87.6
nutrients,4,4.525,90.5
arvind,10,4.620,92.4
projector,84,4.586,91.7
less,296,4.462,89.2
teached,3,4.867,97.3
rich,31,4.665,93.3
ak,42,4.683,93.7
roadways,2,4.800,96.0
enjoyments,2,4.800,96.0
condition,123,4.547,90.9
dhope,2,4.900,98.0
close,59,4.501,90.0
cr,70,4.569,91.4
find,237,4.566,91.3
supported,22,4.582,91.6
nature,90,4.632,92.6
clubs,342,4.570,91.4
reach,87,4.570,91.4
hues,2,4.900,98.0
initiatives,13,4.415,88.3
valuable,35,4.413,88.3
hosts,33,4.694,93.9
supporting,16,4.528,90.6
completely,123,4.546,90.9
breaking,6,4.867,97.3
kd,4,4.850,97.0
council,14,4.529,90.6
doing,155,4.560,91.2
don,421,4.519,90.4
spacey,2,4.900,98.0
re,58,4.482,89.6
hence,124,4.464,89.3
ll,71,4.518,90.4
kiran,8,4.750,95.0
reliable,11,4.545,90.9
focused,68,4.594,91.9
couple,16,4.675,93.5
consisting,18,4.811,96.2
profiles,128,4.652,93.0
amounting,2,4.900,98.0
allowing,12,4.417,88.3
his,80,4.574,91.5
extracurricular,335,4.568,91.4
consists,65,4.535,90.7
hobbies,18,4.622,92.4
stand,15,4.577,91.5
grasped,8,4.600,92.0
residing,4,4.600,92.0
played,47,4.567,91.3
sagar,14,4.471,89.4
areas,163,4.645,92.9
price,39,4.705,94.1
laboratories,149,4.606,92.1
larger,6,4.842,96.8
tutorial,45,4.529,90.6
visiting,100,4.542,90.8
encouraging,21,4.460,89.2
apart,200,4.550,91.0
chirania,2,4.900,98.0
engage,28,4.470,89.4
complex,253,4.521,90.4
spacious,165,4.586,91.7
hairanandani,2,4.900,98.0
december,56,4.596,91.9
doubt,148,4.561,91.2
probably,52,4.477,89.5
amongst,25,4.578,91.6
organize,9,4.733,94.7
itc,130,4.637,92.7
patil,8,4.575,91.5
energy,69,4.435,88.7
iim,14,4.357,87.1
cannot,91,4.488,89.8
prefer,87,4.437,88.7
join,138,4.637,92.7
upsc,43,4.460,89.2
power,103,4.436,88.7
freshers,65,4.553,91.1
older,39,4.515,90.3
bee,2,4.500,90.0
doctoral,16,4.688,93.8
sp,20,4.697,94.0
mit,50,4.589,91.8
ada,2,4.500,90.0
holds,23,4.617,92.3
citibank,14,4.443,88.9
commented,2,4.500,90.0
programme,96,4.557,91.1
zurich,2,4.500,90.0
yale,8,4.575,91.5
changes,44,4.514,90.3
eth,2,4.500,90.0
till,201,4.523,90.5
compact,16,4.472,89.4
now,276,4.512,90.2
cat,14,4.457,89.1
batches,24,4.515,90.3
stanford,26,4.646,92.9
shubham,28,4.371,87.4
visits,68,4.515,90.3
stats,40,4.531,90.6
premier,48,4.530,90.6
sufficient,91,4.486,89.7
university,120,4.607,92.1
becoming,22,4.507,90.1
pathetic,16,4.300,86.0
qualification,44,4.657,93.1
sj,17,4.474,89.5
traditional,18,4.608,92.2
equipments,61,4.534,90.7
siddhant,4,4.550,91.0
minimum,187,4.541,90.8
dynamics,8,4.350,87.0
messing,18,4.344,86.9
middle,32,4.628,92.6
moodindigo,4,4.300,86.0
double,100,4.563,91.3
exists,6,4.567,91.3
dept,18,4.525,90.5
rl,4,4.263,85.2
ever,91,4.599,92.0
child,8,4.750,95.0
galore,2,4.400,88.0
respectively,39,4.417,88.3
family,67,4.629,92.6
upto,43,4.648,93.0
las,2,4.400,88.0
lakhani,2,4.400,88.0
whose,37,4.345,86.9
pa,36,4.467,89.3
vicinity,8,4.594,91.9
inclined,29,4.545,90.9
mcm,32,4.438,88.8
smaller,27,4.402,88.0
profession,12,4.758,95.2
personality,64,4.617,92.3
includes,127,4.554,91.1
dance,151,4.545,90.9
hiranandani,10,4.540,90.8
named,111,4.620,92.4
lhs,2,4.400,88.0
drawing,5,4.560,91.2
authors,22,4.573,91.5
medication,3,4.533,90.7
annual,129,4.659,93.2
jio,15,4.547,90.9
deserving,20,4.560,91.2
specializations,10,4.480,89.6
faced,68,4.496,89.9
residents,17,4.494,89.9
sclumberger,2,4.400,88.0
raj,55,4.545,90.9
banking,37,4.650,93.0
tas,34,4.531,90.6
cases,66,4.556,91.1
improvement,94,4.507,90.1
far,146,4.586,91.7
occupancy,31,4.458,89.2
lts,2,4.400,88.0
kilometer,4,4.650,93.0
standards,99,4.549,91.0
previous,140,4.531,90.6
compromised,11,4.709,94.2
larsen,28,4.564,91.3
drama,37,4.520,90.4
informative,8,4.600,92.0
toubro,24,4.542,90.8
fluid,20,4.630,92.6
hydraulics,9,4.378,87.6
earn,18,4.728,94.6
exposed,12,4.567,91.3
surity,2,4.500,90.0
interactive,81,4.567,91.3
talent,45,4.622,92.4
anything,120,4.570,91.4
chance,124,4.541,90.8
experiment,23,4.487,89.7
combine,2,4.500,90.0
nerds,4,4.600,92.0
doesnot,2,4.500,90.0
oil,23,4.209,84.2
prajval,2,4.500,90.0
everygame,2,4.500,90.0
ps,22,4.645,92.9
olympic,98,4.642,92.8
always,404,4.546,90.9
somani,2,4.500,90.0
auto,40,4.415,88.3
speeds,14,4.557,91.1
campuses,33,4.644,92.9
seen,87,4.475,89.5
gyms,44,4.541,90.8
ultimate,7,4.593,91.9
psus,24,4.477,89.5
seperate,4,4.550,91.0
intern,48,4.317,86.3
ambekar,2,5.000,100.0
leisure,6,4.800,96.0
floe,2,5.000,100.0
bosch,35,4.669,93.4
second,194,4.535,90.7
went,115,4.539,90.8
makesus,2,5.000,100.0
reason,63,4.583,91.7
proud,28,4.732,94.6
physics,227,4.479,89.6
futures,10,4.890,97.8
anuum,2,5.000,100.0
layer,2,5.000,100.0
optiver,29,4.538,90.8
leave,44,4.570,91.4
maths,52,4.535,90.7
ameya,6,4.833,96.7
hype,10,4.680,93.6
machines,145,4.527,90.5
aa,24,4.696,93.9
lie,5,4.720,94.4
lanhere,2,5.000,100.0
kearney,12,4.533,90.7
chemistry,121,4.543,90.9
traders,10,4.640,92.8
amsterdam,6,4.900,98.0
lacks,39,4.551,91.0
trading,29,4.579,91.6
strategy,32,4.473,89.5
horrible,6,4.467,89.3
season,102,4.528,90.6
recruiter,21,4.667,93.3
pioneers,2,5.000,100.0
strict,110,4.583,91.7
infrastructures,35,4.609,92.2
genre,2,5.000,100.0
ss,44,4.602,92.0
shinde,3,4.867,97.3
sushilkumar,2,5.000,100.0
shops,24,4.548,91.0
mark,92,4.567,91.3
heaven,42,4.567,91.3
attaining,2,5.000,100.0
rather,75,4.549,91.0
appeared,27,4.515,90.3
background,48,4.629,92.6
digitised,2,5.000,100.0
coaching,49,4.438,88.8
earth,34,4.492,89.8
surely,52,4.594,91.9
credits,28,4.521,90.4
disciplinary,15,4.747,94.9
fitness,26,4.585,91.7
centre,170,4.561,91.2
serious,32,4.569,91.4
seasons,2,4.600,92.0
manufacturing,49,4.469,89.4
grading,189,4.567,91.3
competitive,87,4.551,91.0
arranged,40,4.534,90.7
relative,93,4.597,91.9
entertained,6,4.700,94.0
anti,6,4.567,91.3
copy,9,4.150,83.0
launge,2,4.600,92.0
activity,97,4.509,90.2
singer,2,4.600,92.0
da,4,4.800,96.0
deepak,14,4.571,91.4
example,43,4.526,90.5
actions,4,4.400,88.0
ambilkar,2,4.600,92.0
content,112,4.582,91.6
availability,59,4.518,90.4
robots,6,4.467,89.3
boasts,22,4.736,94.7
checked,21,4.457,89.1
house,44,4.468,89.4
electric,47,4.517,90.3
similar,68,4.499,90.0
contain,26,4.623,92.5
express,72,4.675,93.5
fit,23,4.467,89.3
forced,6,4.400,88.0
cubicles,2,4.400,88.0
satellite,4,4.450,89.0
replaced,6,4.367,87.3
scenario,77,4.514,90.3
teams,32,4.509,90.2
try,124,4.548,91.0
abhinav,12,4.300,86.0
stay,101,4.481,89.6
cars,6,4.633,92.7
expensive,23,4.609,92.2
regularly,172,4.519,90.4
outdated,69,4.458,89.2
national,92,4.553,91.1
when,282,4.523,90.5
aj,16,4.500,90.0
necessary,137,4.596,91.9
toppers,15,4.553,91.1
hours,223,4.488,89.8
guides,8,4.525,90.5
vinay,22,4.609,92.2
registers,2,4.600,92.0
vm,18,4.556,91.1
expert,22,4.691,93.8
maurya,12,4.483,89.7
comparatively,47,4.397,87.9
phd,169,4.618,92.4
oracle,71,4.558,91.2
frequent,22,4.341,86.8
nc,8,4.800,96.0
energetic,16,4.475,89.5
chavan,2,4.800,96.0
lac,66,4.617,92.3
talented,88,4.649,93.0
additional,26,4.608,92.2
wonderful,73,4.661,93.2
phase,130,4.455,89.1
rigorous,62,4.577,91.5
definitely,115,4.427,88.5
bodies,24,4.600,92.0
happen,79,4.507,90.1
gifts,2,4.800,96.0
god,7,4.714,94.3
nikhil,24,4.508,90.2
machinery,18,4.644,92.9
nation,32,4.631,92.6
build,70,4.569,91.4
auditoriums,25,4.540,90.8
extensions,2,4.800,96.0
career,170,4.580,91.6
either,118,4.552,91.0
begins,6,4.467,89.3
fun,144,4.502,90.0
february,16,4.725,94.5
look,104,4.523,90.5
news,26,4.550,91.0
view,70,4.686,93.7
introduction,25,4.610,92.2
occasionally,14,4.689,93.8
ts,9,4.644,92.9
fine,151,4.495,89.9
friend,20,4.775,95.5
otherwise,58,4.514,90.3
besides,27,4.620,92.4
comes,146,4.615,92.3
sit,108,4.525,90.5
quantitative,18,4.533,90.7
vaibhav,16,4.737,94.8
see,96,4.529,90.6
stars,15,4.427,88.5
backing,2,5.000,100.0
views,8,4.900,98.0
several,112,4.551,91.0
electives,91,4.654,93.1
short,63,4.544,90.9
line,41,4.643,92.9
talking,70,4.460,89.2
transportation,80,4.656,93.1
allow,31,4.529,90.6
moon,3,5.000,100.0
prescribed,7,4.514,90.3
investment,36,4.507,90.1
position,31,4.498,90.0
loving,1,5.000,100.0
keywords,45,4.701,94.0
significant,27,4.502,90.0
minor,56,4.587,91.7
shanavas,2,5.000,100.0
ago,23,4.235,84.7
typically,13,4.646,92.9
fees,146,4.588,91.8
funds,10,4.740,94.8
rescue,2,5.000,100.0
researchers,44,4.608,92.2
tons,9,4.622,92.4
bro,1,5.000,100.0
vs,14,4.650,93.0
ranked,75,4.562,91.2
fake,5,3.880,77.6
mention,50,4.626,92.5
organises,83,4.622,92.4
plentiful,5,4.640,92.8
thariq,2,5.000,100.0
pursues,4,4.800,96.0
option,89,4.609,92.2
fraction,6,4.600,92.0
workshop,21,4.752,95.0
follow,64,4.588,91.8
receiving,8,4.750,95.0
picking,2,5.000,100.0
ask,186,4.467,89.3
flexibility,73,4.551,91.0
wise,124,4.606,92.1
busy,18,4.633,92.7
hundred,8,4.825,96.5
modelling,12,4.600,92.0
theatre,42,4.612,92.2
writing,23,4.574,91.5
usa,26,4.621,92.4
racing,6,4.300,86.0
clarity,10,4.440,88.8
rai,10,4.680,93.6
eatable,18,4.394,87.9
rakshak,2,4.500,90.0
ppt,24,4.542,90.8
pratham,2,4.500,90.0
scene,14,4.446,88.9
auv,2,4.500,90.0
innovation,60,4.531,90.6
pure,26,4.529,90.6
prominent,41,4.543,90.9
restaurant,27,4.680,93.6
participate,132,4.571,91.4
official,52,4.374,87.5
dramatics,23,4.635,92.7
record,103,4.552,91.0
math,28,4.357,87.1
dishes,22,4.716,94.3
quizzing,18,4.689,93.8
dining,10,4.640,92.8
recognised,6,4.375,87.5
europe,8,4.819,96.4
construction,90,4.507,90.1
presentation,25,4.632,92.6
ar,20,4.730,94.6
repair,2,4.500,90.0
win,15,4.513,90.3
points,38,4.541,90.8
enticing,2,4.500,90.0
shunya,2,4.500,90.0
figures,21,4.657,93.1
according,263,4.537,90.7
ample,85,4.619,92.4
arts,44,4.555,91.1
uav,2,4.500,90.0
registered,60,4.655,93.1
aman,23,4.583,91.7
diseases,10,4.285,85.7
numerous,53,4.683,93.7
miss,35,4.406,88.1
initiated,4,4.050,81.0
conducts,61,4.555,91.1
hit,6,4.600,92.0
unofficial,37,4.315,86.3
ran,4,4.600,92.0
maintenance,35,4.491,89.8
classified,2,4.500,90.0
performing,12,4.346,86.9
combination,26,4.515,90.3
healthy,102,4.615,92.3
coordinated,4,4.550,91.0
type,98,4.545,90.9
blackboard,59,4.528,90.6
ranging,99,4.618,92.4
recommended,18,4.556,91.1
adequate,33,4.691,93.8
structures,25,4.504,90.1
australia,6,4.225,84.5
summit,39,4.526,90.5
injuries,10,4.500,90.0
form,29,4.579,91.6
dedhia,2,4.400,88.0
recreation,3,4.600,92.0
jd,2,4.400,88.0
side,77,4.686,93.7
salaries,33,4.538,90.8
optional,7,4.486,89.7
streams,32,4.603,92.1
lower,40,4.443,88.9
jainik,2,4.400,88.0
humanities,40,4.454,89.1
musical,10,4.120,82.4
office,76,4.520,90.4
meet,91,4.454,89.1
superb,60,4.587,91.7
interview,47,4.601,92.0
black,32,4.638,92.8
stone,10,4.720,94.4
akash,23,4.539,90.8
normally,22,4.539,90.8
assistant,76,4.593,91.9
allowed,82,4.427,88.5
anybody,4,4.550,91.0
psu,15,4.453,89.1
abhyuday,8,4.500,90.0
memory,6,4.367,87.3
classes,402,4.564,91.3
cleaner,4,4.350,87.0
cpi,38,4.576,91.5
august,4,4.400,88.0
plan,43,4.514,90.3
responsibility,21,4.410,88.2
possible,140,4.628,92.6
except,145,4.468,89.4
tried,13,4.446,88.9
enthusiast,14,4.346,86.9
graduate,67,4.443,88.9
judge,4,4.400,88.0
eye,8,4.450,89.0
worst,29,4.321,86.4
speaking,20,4.550,91.0
tests,69,4.557,91.1
ineligible,2,3.900,78.0
shortlisting,2,3.900,78.0
proving,4,4.100,82.0
parameters,6,4.325,86.5
shortlist,4,4.300,86.0
convenient,18,4.447,88.9
factors,18,4.611,92.2
optimistic,6,4.300,86.0
competition,102,4.478,89.6
missing,10,4.480,89.6
compare,32,4.595,91.9
aptitude,8,4.400,88.0
myself,36,4.331,86.6
tier,22,4.291,85.8
strives,2,3.900,78.0
off,82,4.424,88.5
yb,2,3.900,78.0
baley,2,3.900,78.0
profile,91,4.624,92.5
yash,25,4.544,90.9
turn,8,4.331,86.6
listening,6,4.133,82.7
rarely,16,4.500,90.0
intriguing,6,4.467,89.3
feedback,28,4.480,89.6
attraction,15,4.480,89.6
precision,6,4.100,82.0
key,72,4.363,87.3
medicines,37,4.427,88.5
unpleasing,2,4.200,84.0
stated,8,4.519,90.4
synthetic,20,4.650,93.0
whereas,62,4.494,89.9
thinking,51,4.581,91.6
unique,67,4.576,91.5
versatile,18,4.311,86.2
multidisciplinary,4,4.400,88.0
increases,28,4.289,85.8
handle,28,4.382,87.6
seems,32,4.325,86.5
seniors,225,4.553,91.1
said,39,4.549,91.0
meeting,9,4.372,87.4
implementation,8,4.550,91.0
thereby,2,4.200,84.0
chaitanya,12,4.717,94.3
kolhe,2,4.200,84.0
accuracy,2,4.200,84.0
worked,35,4.526,90.5
disciplines,28,4.473,89.5
ck,2,4.200,84.0
demanded,6,4.467,89.3
scary,2,4.200,84.0
created,13,4.538,90.8
counterparts,2,4.200,84.0
graduates,49,4.550,91.0
rupees,35,4.656,93.1
harvard,20,4.435,88.7
khonde,2,4.700,94.0
comparable,11,4.650,93.0
postgraduates,6,4.667,93.3
guys,12,4.533,90.7
prestigious,77,4.519,90.4
suggest,48,4.543,90.9
turnout,2,4.600,92.0
session,80,4.595,91.9
saw,36,4.503,90.1
lagging,4,4.600,92.0
fact,62,4.559,91.2
ab,27,4.587,91.7
leading,42,4.523,90.5
comparison,43,4.580,91.6
nobody,17,4.412,88.2
report,99,4.445,88.9
enormous,16,4.453,89.1
witnessing,2,4.600,92.0
applied,125,4.617,92.3
resulting,6,4.700,94.0
pre,81,4.546,90.9
abhijeet,2,4.600,92.0
phases,8,4.575,91.5
reputation,48,4.493,89.9
banthiya,2,4.600,92.0
misses,4,4.400,88.0
aiming,6,4.700,94.0
coding,211,4.623,92.5
hired,38,4.608,92.2
attain,2,4.600,92.0
true,55,4.563,91.3
irrespective,34,4.582,91.6
covers,52,4.629,92.6
prizes,6,4.100,82.0
backlogs,11,4.482,89.6
setups,8,4.575,91.5
eat,66,4.594,91.9
atms,12,4.379,87.6
goal,9,4.339,86.8
corporate,49,4.530,90.6
struggling,2,4.500,90.0
ashwin,4,4.700,94.0
plus,45,4.536,90.7
munjewar,2,4.500,90.0
wifi,57,4.510,90.2
achieve,47,4.501,90.0
meant,16,4.269,85.4
selected,92,4.592,91.8
bill,6,4.767,95.3
ms,49,4.704,94.1
final,148,4.519,90.4
required,254,4.601,92.0
sought,20,4.547,90.9
informal,8,4.750,95.0
tools,22,4.664,93.3
current,66,4.489,89.8
equal,33,4.574,91.5
genuinely,12,4.667,93.3
passion,66,4.480,89.6
insured,4,4.750,95.0
whenever,56,4.618,92.4
talks,14,4.536,90.7
toughest,38,4.568,91.4
pursuing,70,4.527,90.5
question,55,4.395,87.9
lack,91,4.452,89.0
stream,68,4.570,91.4
faculties,47,4.570,91.4
dec,243,4.514,90.3
medically,2,4.700,94.0
excel,42,4.553,91.1
monotonous,8,4.675,93.5
robert,6,4.700,94.0
ep,6,4.633,92.7
junta,2,4.700,94.0
deutsche,42,4.550,91.0
must,89,4.565,91.3
until,47,4.582,91.6
persons,26,4.477,89.5
profs,16,4.600,92.0
names,48,4.622,92.4
goldmann,10,4.620,92.4
obviously,70,4.540,90.8
tell,34,4.347,86.9
agrawal,37,4.589,91.8
fundae,4,4.650,93.0
cleared,29,4.491,89.8
lokesh,6,4.700,94.0
clarify,22,4.686,93.7
wide,123,4.608,92.2
enthusiastic,31,4.484,89.7
capacity,70,4.425,88.5
la,2,4.700,94.0
coder,16,4.812,96.2
winter,27,4.669,93.4
times,166,4.506,90.1
nov,272,4.543,90.9
lavish,8,4.500,90.0
gbps,18,4.522,90.4
types,200,4.584,91.7
sakhare,2,4.800,96.0
subject,250,4.559,91.2
hrs,18,4.639,92.8
didn,86,4.515,90.3
seats,23,4.383,87.7
schlumberger,43,4.674,93.5
guide,66,4.670,93.4
daytime,2,4.900,98.0
trained,32,4.625,92.5
tiwari,19,4.586,91.7
late,51,4.618,92.4
book,110,4.569,91.4
focuses,32,4.525,90.5
away,46,4.626,92.5
moto,2,4.900,98.0
alok,8,4.650,93.0
masters,75,4.470,89.4
trend,20,4.407,88.1
spite,14,4.557,91.1
functioning,18,4.667,93.3
technicians,8,4.725,94.5
mid,65,4.488,89.8
tied,4,4.850,97.0
ways,41,4.560,91.2
individual,81,4.615,92.3
pattie,2,4.700,94.0
volatile,2,4.700,94.0
leads,10,4.740,94.8
accommodating,12,4.362,87.2
variety,170,4.591,91.8
mahajan,8,4.550,91.0
hone,8,4.687,93.7
hour,53,4.551,91.0
ours,5,4.760,95.2
joints,11,4.436,88.7
develops,7,4.743,94.9
past,85,4.414,88.3
vaidehi,2,4.700,94.0
town,12,4.608,92.2
cumulative,4,4.037,80.7
evaluation,27,4.637,92.7
easier,41,4.567,91.3
arrive,4,4.600,92.0
economic,10,4.460,89.2
theory,68,4.478,89.6
shot,8,4.700,94.0
acceptance,2,4.700,94.0
frames,2,4.700,94.0
leader,14,4.639,92.8
considered,74,4.482,89.6
associate,45,4.444,88.9
id,24,4.292,85.8
establishment,2,4.600,92.0
complain,17,4.615,92.3
structured,87,4.594,91.9
reddy,69,4.571,91.4
freedom,93,4.535,90.7
fmcg,51,4.658,93.2
demonetization,6,4.275,85.5
sheets,10,4.340,86.8
numbers,32,4.467,89.3
valuation,2,4.600,92.0
sr,9,4.600,92.0
gaining,14,4.621,92.4
maintain,92,4.519,90.4
congested,19,4.400,88.0
foosball,12,4.450,89.0
issued,17,4.600,92.0
accompanied,8,4.744,94.9
lunch,36,4.501,90.0
additions,2,4.600,92.0
hospitals,28,4.632,92.6
trainees,6,4.467,89.3
disliking,4,4.300,86.0
cheat,4,4.750,95.0
relationship,21,4.702,94.0
reduced,16,4.500,90.0
breakfast,32,4.530,90.6
learned,39,4.560,91.2
degrees,91,4.575,91.5
tt,51,4.722,94.4
satish,4,4.600,92.0
selections,14,4.729,94.6
submission,5,4.530,90.6
accessories,6,4.667,93.3
snacks,22,4.464,89.3
aspirants,19,4.495,89.9
rumoured,2,4.700,94.0
prakhar,6,4.500,90.0
tougher,38,4.442,88.8
scored,14,4.561,91.2
inspire,18,4.689,93.8
consultancies,14,4.386,87.7
young,23,4.411,88.2
bachelor,26,4.569,91.4
conducting,23,4.543,90.9
exact,31,4.632,92.6
nagpure,2,4.800,96.0
sep,230,4.546,90.9
anytime,36,4.606,92.1
stretchable,2,4.800,96.0
vikrant,4,4.500,90.0
leaving,14,4.557,91.1
vn,2,4.800,96.0
