ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
resources canteens,2,4.700,94.0
student but,12,4.517,90.3
the only,110,4.606,92.1
coming to,69,4.559,91.2
x electricity,3,4.667,93.3
offered infrastructure,61,4.585,91.7
they make,49,4.549,91.0
support students,8,4.675,93.5
one of,849,4.580,91.6
very qualified,65,4.474,89.5
by the,373,4.483,89.7
s sumit,44,4.340,86.8
and cleanliness,8,4.650,93.0
anand b,15,4.453,89.1
speed wi,157,4.581,91.6
provide challenges,2,4.500,90.0
are many,297,4.573,91.5
of my,263,4.527,90.5
many choices,4,4.050,81.0
some packages,2,4.500,90.0
sumit kumar,19,4.334,86.7
students and,296,4.519,90.4
money overall,58,4.636,92.7
package and,31,4.627,92.5
food of,20,4.505,90.1
easy to,120,4.516,90.3
enhance etc,2,4.500,90.0
package top,4,4.500,90.0
a fantastic,16,4.691,93.8
a water,4,4.600,92.0
and there,344,4.539,90.8
students pass,63,4.508,90.2
kumar anand,9,4.378,87.6
like builder,2,4.500,90.0
top roles,388,4.559,91.2
test paper,2,4.500,90.0
infrastructure are,59,4.607,92.1
every perspective,4,4.500,90.0
and in,170,4.552,91.0
good there,166,4.634,92.7
very difficult,120,4.388,87.8
from the,562,4.548,91.0
supply a,2,4.500,90.0
has x,6,4.200,84.0
my friends,23,4.483,89.7
relevant semester,20,4.520,90.4
got some,14,4.586,91.7
overall it,88,4.549,91.0
the biggest,193,4.628,92.6
so hard,12,4.450,89.0
sometimes they,25,4.336,86.7
helpful s,77,4.514,90.3
etc i,12,4.750,95.0
electricity with,2,4.500,90.0
canteen is,190,4.518,90.4
provided the,32,4.298,86.0
offers a,61,4.557,91.1
give the,22,4.711,94.2
from every,18,4.500,90.0
good package,27,4.624,92.5
hygiene and,4,4.650,93.0
many students,299,4.533,90.7
to pass,142,4.468,89.4
roles like,55,4.690,93.8
etc are,155,4.692,93.8
biggest companies,4,4.312,86.2
fantastic package,2,4.500,90.0
cleanliness faculty,2,4.500,90.0
no problems,4,4.550,91.0
not very,118,4.477,89.5
are no,110,4.450,89.0
are not,647,4.484,89.7
and support,16,4.494,89.9
with hygiene,2,4.500,90.0
hard they,6,4.467,89.3
tata etc,14,4.571,91.4
make students,109,4.580,91.6
and one,93,4.566,91.3
the test,10,4.425,88.5
water supply,25,4.360,87.2
packages from,10,4.600,92.0
good speed,22,4.618,92.4
mechanical engineering,434,4.578,91.6
prepared with,2,4.500,90.0
the hostel,802,4.513,90.3
regular studies,4,4.600,92.0
it offers,41,4.604,92.1
choices for,2,4.500,90.0
exam reviewed,11,4.400,88.0
hostel has,201,4.559,91.2
pass exams,14,4.500,90.0
builder enhance,2,4.500,90.0
package of,274,4.532,90.6
and give,42,4.574,91.5
are offered,223,4.562,91.2
way many,4,4.350,87.0
a package,33,4.552,91.0
the way,87,4.538,90.8
perspective sometimes,2,4.500,90.0
challenges to,2,4.500,90.0
studies by,2,4.500,90.0
friends got,10,4.445,88.9
pass with,17,4.541,90.8
with regular,10,4.300,86.0
fi is,412,4.533,90.7
food the,28,4.454,89.1
the canteen,220,4.510,90.2
companies like,607,4.588,91.8
ready the,101,4.412,88.2
of lpa,126,4.549,91.0
but easy,2,4.500,90.0
in mechanical,409,4.572,91.4
like eicher,2,4.500,90.0
to students,304,4.532,90.6
is prepared,7,4.557,91.1
course i,92,4.534,90.7
they provide,173,4.571,91.4
problems placements,2,4.500,90.0
that course,26,4.392,87.8
eicher tata,2,4.500,90.0
for food,19,4.474,89.5
and sports,240,4.534,90.7
organise real,2,4.600,92.0
college also,68,4.627,92.5
famous for,47,4.553,91.1
satisfied with,232,4.531,90.6
other canteen,4,4.500,90.0
students but,50,4.528,90.6
per the,76,4.497,89.9
infrastructure iit,195,4.629,92.6
budget for,2,4.600,92.0
good rooms,18,4.511,90.2
every student,250,4.586,91.7
a placement,114,4.520,90.4
any other,130,4.562,91.2
go to,108,4.446,88.9
etc infrastructure,302,4.558,91.2
canteen on,2,4.600,92.0
the games,16,4.631,92.6
style is,18,4.522,90.4
or jobs,10,4.600,92.0
not many,23,4.443,88.9
bombay campus,16,4.819,96.4
courses in,84,4.533,90.7
offered are,196,4.522,90.4
students faculty,121,4.489,89.8
campus is,529,4.608,92.2
bombay is,176,4.600,92.0
only rs,2,4.600,92.0
app beta,2,4.600,92.0
role there,4,4.500,90.0
and sometimes,42,4.502,90.0
trips for,3,4.467,89.3
is no,257,4.466,89.3
lpa in,66,4.645,92.9
and so,62,4.582,91.6
fantastic there,2,4.600,92.0
games app,2,4.600,92.0
very big,80,4.638,92.8
teaching style,54,4.596,91.9
i am,462,4.534,90.7
jobs top,8,4.450,89.0
amount of,77,4.482,89.6
events here,6,4.567,91.3
the fest,49,4.591,91.8
ready other,67,4.536,90.7
development role,2,4.600,92.0
canteen so,4,4.800,96.0
sports are,79,4.556,91.1
new educational,2,4.600,92.0
experiments the,8,4.475,89.5
to any,53,4.619,92.4
many courses,27,4.563,91.3
examples and,4,4.637,92.7
their teaching,199,4.576,91.5
also provides,77,4.673,93.5
pretty good,130,4.472,89.4
placement with,19,4.587,91.7
is also,755,4.565,91.3
can go,88,4.609,92.2
is pretty,112,4.505,90.1
app development,4,4.700,94.0
roles offered,467,4.550,91.0
campus free,8,4.500,90.0
a hostel,33,4.402,88.0
educational policies,2,4.600,92.0
some trips,2,4.600,92.0
am absolutely,28,4.609,92.2
as per,160,4.505,90.1
rooms in,56,4.595,91.9
course every,2,4.600,92.0
students industy,2,4.600,92.0
canteen food,80,4.486,89.7
they organise,2,4.600,92.0
fest and,89,4.587,91.7
good food,112,4.518,90.4
giving real,2,4.600,92.0
room for,40,4.690,93.8
other there,99,4.566,91.3
that is,129,4.532,90.6
money i,233,4.570,91.4
development app,2,4.600,92.0
life experiments,2,4.600,92.0
absolutely satisfied,115,4.625,92.5
huge budget,2,4.600,92.0
relevant as,21,4.564,91.3
beta checker,2,4.600,92.0
hostel have,8,4.619,92.4
organised are,2,4.600,92.0
year and,172,4.563,91.3
per year,59,4.471,89.4
and their,118,4.609,92.2
just only,4,4.800,96.0
are app,2,4.600,92.0
exams reviewed,15,4.600,92.0
almost mbps,6,4.567,91.3
fantastic the,6,4.367,87.3
for just,10,4.720,94.4
checker etc,2,4.600,92.0
very fantastic,2,4.600,92.0
a huge,238,4.568,91.4
big i,2,4.600,92.0
industy ready,2,4.600,92.0
teach by,6,4.767,95.3
life examples,2,4.600,92.0
sometimes there,2,4.600,92.0
person found,611,4.530,90.6
college and,208,4.536,90.7
corner placements,2,4.600,92.0
also very,277,4.581,91.6
provided to,81,4.530,90.6
the new,116,4.491,89.8
policies and,2,4.600,92.0
more person,613,4.532,90.6
r rhea,4,4.800,96.0
rhea patel,4,4.800,96.0
hostel room,39,4.567,91.3
gets internships,8,4.650,93.0
rs per,69,4.485,89.7
placements iit,127,4.535,90.7
but a,47,4.641,92.8
student gets,50,4.580,91.6
charges for,4,4.500,90.0
with every,33,4.764,95.3
are provided,252,4.563,91.3
good they,111,4.511,90.2
so not,2,4.600,92.0
free medical,41,4.587,91.7
internships or,17,4.618,92.4
real life,62,4.415,88.3
is fantastic,14,4.514,90.3
and that,74,4.528,90.6
mbps wi,10,4.580,91.6
fi the,34,4.618,92.4
events organised,16,4.550,91.0
good amount,26,4.521,90.4
by giving,10,4.520,90.4
no charges,2,4.600,92.0
no good,10,4.400,88.0
helpful r,46,4.547,90.9
here events,2,4.600,92.0
in my,501,4.476,89.5
so we,76,4.541,90.8
have almost,15,4.667,93.3
every corner,27,4.622,92.4
and events,72,4.592,91.8
provides some,4,4.700,94.0
patel b,21,4.619,92.4
you also,31,4.621,92.4
provide guest,4,3.962,79.2
supply chain,32,4.581,91.6
food at,50,4.475,89.5
shailesh j,82,4.558,91.2
with legacy,4,3.962,79.2
facilities hostel,26,4.579,91.6
be done,44,4.433,88.7
sports amenities,6,4.275,85.5
etc roles,20,4.335,86.7
outlets like,8,4.231,84.6
state of,111,4.593,91.9
is decent,94,4.411,88.2
placements in,479,4.556,91.1
ebay etc,4,3.962,79.2
roles are,129,4.476,89.5
good course,43,4.406,88.1
enough and,28,4.302,86.0
chaayos and,4,3.962,79.2
good roles,13,4.473,89.5
subsidized prices,4,3.962,79.2
charge most,4,3.962,79.2
roi and,8,4.263,85.2
decent placements,12,4.258,85.2
placements decent,6,4.183,83.7
guest lectures,39,4.478,89.6
to campus,31,4.427,88.5
like chaayos,4,3.962,79.2
respect to,26,4.554,91.1
well other,17,4.462,89.2
asian paints,15,4.520,90.4
provided decent,4,3.962,79.2
leaders and,4,3.962,79.2
terms of,211,4.516,90.3
iit hostel,6,4.008,80.2
and medical,82,4.534,90.7
like asian,6,4.175,83.5
and ccd,6,4.008,80.2
on learning,20,4.510,90.2
are spread,6,4.075,81.5
mehta school,82,4.558,91.2
top notch,154,4.503,90.1
get placed,415,4.539,90.8
ccd giving,4,3.962,79.2
with respect,22,4.545,90.9
paints marico,4,3.962,79.2
marico png,4,3.962,79.2
summer internships,36,4.592,91.8
school of,86,4.567,91.3
with state,22,4.490,89.8
j mehta,82,4.558,91.2
life at,90,4.459,89.2
separate building,19,4.487,89.7
to experience,20,4.437,88.7
seating facilities,6,4.183,83.7
excellent sports,20,4.552,91.0
well some,11,4.405,88.1
and alumni,17,4.541,90.8
infrastructure you,16,4.441,88.8
of management,156,4.497,89.9
helpful a,205,4.445,88.9
roles summer,4,3.962,79.2
recruiters like,41,4.551,91.0
market placements,4,3.962,79.2
at subsidized,4,3.962,79.2
helpful they,122,4.625,92.5
introducing proper,4,3.962,79.2
specialization and,6,4.208,84.2
and seating,4,3.962,79.2
the batch,129,4.527,90.5
offered by,296,4.542,90.8
experience campus,6,4.308,86.2
work needs,6,4.208,84.2
facilities sjmsom,4,3.962,79.2
management iit,82,4.558,91.2
sjmsom has,17,4.594,91.9
administration mba,152,4.520,90.4
chain etc,4,3.962,79.2
bad market,4,3.962,79.2
learning as,6,4.225,84.5
needs to,54,4.482,89.6
hostel food,38,4.633,92.7
master of,158,4.515,90.3
concerning the,4,3.962,79.2
across consulting,4,3.962,79.2
spread across,37,4.450,89.0
amol agarwal,4,3.962,79.2
and helpful,209,4.546,90.9
in terms,218,4.524,90.5
hands on,57,4.627,92.5
despite the,10,4.285,85.7
batch with,12,4.383,87.7
at the,332,4.470,89.4
giving food,4,3.962,79.2
business administration,154,4.513,90.3
money the,274,4.540,90.8
for hands,10,4.410,88.2
industry leaders,4,3.962,79.2
the art,104,4.624,92.5
agarwal master,8,3.794,75.9
reputed industry,4,3.962,79.2
of offered,165,4.497,89.9
some work,4,3.962,79.2
png ebay,4,3.962,79.2
by shailesh,82,4.558,91.2
analytics supply,4,3.962,79.2
hostel with,27,4.306,86.1
the fee,45,4.380,87.6
from reputed,38,4.574,91.5
have outlets,8,4.431,88.6
in good,93,4.577,91.5
elective selection,4,3.962,79.2
of introducing,4,3.962,79.2
of business,156,4.507,90.1
a amol,4,3.962,79.2
brands that,4,3.962,79.2
art classrooms,18,4.569,91.4
decent enough,22,4.205,84.1
and elective,6,4.225,84.5
notch for,4,3.962,79.2
selection they,4,3.962,79.2
also have,170,4.538,90.8
to roi,4,3.962,79.2
in despite,4,3.962,79.2
the iit,179,4.479,89.6
course with,32,4.508,90.2
well qualified,369,4.530,90.6
amenities and,9,4.339,86.8
placements concerning,4,3.962,79.2
give projects,4,3.962,79.2
for of,6,4.075,81.5
consulting analytics,20,4.585,91.7
students reviewed,53,4.503,90.1
prices for,4,3.962,79.2
a separate,100,4.433,88.7
proper specialization,4,3.962,79.2
mba batch,152,4.520,90.4
fee charge,4,3.962,79.2
they give,72,4.599,92.0
and brands,4,3.962,79.2
other it,145,4.585,91.7
internships are,113,4.606,92.1
has provided,10,4.120,82.4
lectures from,14,4.161,83.2
alumni as,4,3.962,79.2
building with,24,4.519,90.4
legacy recruiters,4,3.962,79.2
projects for,12,4.237,84.7
the bad,10,4.245,84.9
are top,115,4.473,89.5
semester exam,110,4.395,87.9
improve the,24,4.502,90.0
crowd is,91,4.393,87.9
than in,20,4.070,81.4
so good,150,4.389,87.8
they have,319,4.521,90.4
very helpful,554,4.567,91.3
qualified they,96,4.532,90.6
present in,87,4.425,88.5
the facilities,460,4.517,90.3
are present,70,4.451,89.0
are so,129,4.441,88.8
getting good,10,4.120,82.4
games are,143,4.471,89.4
of iit,636,4.536,90.7
wish to,36,4.383,87.7
to improve,111,4.394,87.9
therefore pass,4,3.700,74.0
percentage is,313,4.495,89.9
so easy,16,3.950,79.0
exam in,14,4.100,82.0
course faculty,14,4.286,85.7
of technology,347,4.538,90.8
available at,76,4.494,89.9
more than,571,4.545,90.9
indian institute,335,4.539,90.8
teaching qualities,27,4.052,81.0
i choose,73,4.465,89.3
technology placements,233,4.518,90.4
review of,337,4.497,89.9
bombay indian,83,4.540,90.8
available and,91,4.618,92.4
students almost,11,4.164,83.3
helpful and,421,4.531,90.6
an internship,194,4.607,92.1
money review,307,4.499,90.0
course for,59,4.515,90.3
relevant students,12,4.317,86.3
classroom as,7,4.200,84.0
placements many,58,4.562,91.2
good income,4,4.150,83.0
to recruit,70,4.596,91.9
visit our,130,4.495,89.9
students are,562,4.525,90.5
kumar b,235,4.603,92.1
is so,100,4.417,88.3
income source,2,3.600,72.0
choose this,78,4.467,89.3
great teaching,35,4.189,83.8
and qualified,107,4.411,88.2
recruit students,58,4.528,90.6
good medical,72,4.497,89.9
teachers in,201,4.495,89.9
is available,526,4.536,90.7
for getting,29,4.269,85.4
year infrastructure,88,4.485,89.7
scholarship is,26,4.300,86.0
is more,141,4.499,90.0
institute of,372,4.541,90.8
the scholarship,6,4.200,84.0
easy therefore,4,3.750,75.0
good wi,111,4.479,89.6
available in,487,4.506,90.1
food quality,212,4.514,90.3
and games,303,4.493,89.9
and classroom,24,4.500,90.0
source there,2,3.600,72.0
sports and,461,4.517,90.3
no wish,12,3.917,78.3
college to,106,4.500,90.0
campus reviewed,33,4.595,91.9
qualities the,12,4.033,80.7
pass percentage,377,4.467,89.3
quality in,56,4.539,90.8
fully industry,2,3.600,72.0
campus crowd,114,4.377,87.5
at this,45,4.498,90.0
have great,59,4.382,87.6
internship every,10,4.460,89.2
not fully,11,4.145,82.9
medical is,8,4.094,81.9
course other,73,4.428,88.6
to do,262,4.553,91.1
are pretty,99,4.475,89.5
apr read,255,4.515,90.3
cracked jee,2,4.300,86.0
in india,683,4.611,92.2
college reviewed,82,4.477,89.5
and kind,6,4.333,86.7
college provides,266,4.570,91.4
the civil,59,4.607,92.1
etc placements,24,4.600,92.0
are willing,14,4.750,95.0
is perfect,29,4.476,89.5
field like,6,4.200,84.0
willing to,46,4.624,92.5
kumar shah,2,4.300,86.0
on apr,255,4.515,90.3
like facilities,2,4.300,86.0
provides wi,20,4.540,90.8
average package,689,4.541,90.8
are the,459,4.520,90.4
or further,6,4.333,86.7
pretty hard,4,4.600,92.0
who are,168,4.500,90.0
get jobs,39,4.492,89.8
who do,24,4.542,90.8
ones who,6,4.433,88.7
not get,58,4.514,90.3
more a,508,4.499,90.0
every field,45,4.583,91.7
advanced can,2,4.300,86.0
attendance is,26,4.692,93.8
the thought,2,4.300,86.0
like government,2,4.300,86.0
in every,267,4.536,90.7
about what,12,4.400,88.0
sports facilities,543,4.578,91.6
it in,20,4.710,94.2
grounds and,48,4.600,92.0
courts which,4,4.500,90.0
kind but,2,4.300,86.0
facilities placements,143,4.542,90.8
has cracked,2,4.300,86.0
classrooms ac,2,4.300,86.0
and free,38,4.580,91.6
professors are,490,4.553,91.1
them professors,2,4.300,86.0
in a,384,4.549,91.0
who has,12,4.542,90.8
civil course,6,4.533,90.7
shah b,2,4.300,86.0
field our,2,4.300,86.0
government jobs,28,4.532,90.6
the ones,12,4.550,91.0
best college,299,4.607,92.1
is compulsory,17,4.621,92.4
infrastructure top,10,4.680,93.6
startups or,8,4.400,88.0
malpractices are,2,4.300,86.0
do like,4,4.200,84.0
hard and,36,4.611,92.2
lpa all,22,4.600,92.0
all students,203,4.668,93.4
jobs startups,2,4.300,86.0
t take,14,4.357,87.1
jobs get,2,4.300,86.0
not avoided,2,4.300,86.0
one who,14,4.600,92.0
perfect semester,4,4.450,89.0
with so,13,4.585,91.7
very rare,5,4.440,88.8
quality food,53,4.538,90.8
to get,446,4.533,90.7
bombay nbsp,21,4.481,89.6
do not,163,4.538,90.8
it even,8,4.475,89.5
library many,8,4.525,90.5
studies infrastructure,20,4.730,94.6
ac classrooms,29,4.628,92.6
many canteens,12,4.483,89.7
facilities a,31,4.642,92.8
ac library,4,4.450,89.0
many grounds,16,4.625,92.5
fi in,77,4.556,91.1
even has,2,4.300,86.0
avoided attendance,2,4.300,86.0
course and,203,4.501,90.0
hostels ac,2,4.300,86.0
students who,364,4.542,90.8
and only,16,4.425,88.5
college in,288,4.604,92.1
compulsory and,4,4.550,91.0
already clear,2,4.300,86.0
there at,4,4.450,89.0
volleyball courts,20,4.300,86.0
aditya kumar,10,4.480,89.6
nbsp in,2,4.300,86.0
canteens good,4,4.550,91.0
any malpractices,2,4.300,86.0
indoor volleyball,4,4.463,89.2
placements research,4,4.500,90.0
but any,2,4.300,86.0
india in,39,4.573,91.5
a top,45,4.626,92.5
only the,47,4.398,88.0
a aditya,43,4.527,90.5
are already,14,4.571,91.4
can solve,7,4.457,89.1
with the,675,4.543,90.9
take it,10,4.240,84.8
so many,101,4.579,91.6
placed many,10,4.500,90.0
rare in,4,4.500,90.0
faculty everything,2,4.300,86.0
india faculty,23,4.583,91.7
further studies,45,4.582,91.6
and courts,20,4.640,92.8
lpa for,67,4.625,92.5
the one,35,4.491,89.8
can t,81,4.493,89.9
top class,94,4.641,92.8
thought about,4,4.650,93.0
clear with,4,4.600,92.0
has indoor,2,4.300,86.0
and we,207,4.487,89.7
courts it,2,4.300,86.0
chill way,2,4.300,86.0
in hostels,118,4.544,90.9
a chill,4,4.450,89.0
research etc,13,4.481,89.6
solve them,10,4.420,88.4
good quality,119,4.611,92.2
campus and,272,4.591,91.8
space in,2,4.900,98.0
but hygiene,2,4.900,98.0
tech companies,60,4.567,91.3
industries other,10,4.660,93.2
the buildings,25,4.592,91.8
sport we,4,4.900,98.0
with enough,16,4.837,96.7
extraction and,2,4.900,98.0
like faang,2,4.900,98.0
gym yoga,6,4.700,94.0
from big,4,4.850,97.0
highest domestic,36,4.689,93.8
parental income,12,4.667,93.3
the industrial,32,4.695,93.9
vary depending,8,4.275,85.5
domains have,2,4.900,98.0
many fests,36,4.556,91.1
highly educated,79,4.658,93.2
and related,14,4.564,91.3
and study,48,4.608,92.2
year students,123,4.585,91.7
absolutely the,4,4.600,92.0
life here,38,4.609,92.2
scale in,2,4.900,98.0
experience of,60,4.568,91.4
facilities vary,6,4.833,96.7
good all,62,4.740,94.8
annum the,128,4.558,91.2
sports fields,4,4.950,99.0
eating that,2,4.900,98.0
year hostels,10,4.480,89.6
all rooms,14,4.486,89.7
overall facilities,4,4.350,87.0
to give,73,4.503,90.1
of around,80,4.551,91.0
trips are,8,4.700,94.0
also perfect,4,4.900,98.0
foreign universities,115,4.630,92.6
best placements,60,4.657,93.1
but we,60,4.495,89.9
complete equipped,2,4.900,98.0
to play,69,4.459,89.2
happens on,2,4.900,98.0
are in,204,4.466,89.3
for computer,42,4.590,91.8
we belong,2,4.900,98.0
to expectations,2,4.900,98.0
gives a,45,4.714,94.3
courses to,22,4.595,91.9
year with,39,4.640,92.8
the infrastructure,621,4.574,91.5
happens at,6,4.900,98.0
creating a,2,4.900,98.0
good and,768,4.539,90.8
i want,99,4.533,90.7
an average,187,4.488,89.8
green campus,55,4.580,91.6
p prateek,8,4.850,97.0
st year,58,4.609,92.2
students proper,2,4.900,98.0
experienced in,44,4.585,91.7
the actual,6,4.667,93.3
up to,296,4.573,91.5
taste of,18,4.569,91.4
data science,148,4.507,90.1
some field,4,4.650,93.0
lpa to,111,4.607,92.1
hygiene is,14,4.543,90.9
year we,36,4.610,92.2
in industries,14,4.671,93.4
maintained everywhere,2,4.900,98.0
out by,2,4.900,98.0
batch is,46,4.554,91.1
lan overall,2,4.900,98.0
industrial level,6,4.533,90.7
good around,20,4.440,88.8
and rd,16,4.663,93.3
give students,6,4.675,93.5
throughout the,194,4.585,91.7
play like,2,4.900,98.0
in core,170,4.602,92.0
students in,394,4.581,91.6
proper experience,2,4.900,98.0
overall hygiene,2,4.900,98.0
more about,28,4.679,93.6
faang top,2,4.900,98.0
nits and,6,4.567,91.3
here is,210,4.522,90.4
as it,260,4.522,90.4
vibrant environment,4,4.800,96.0
also carried,2,4.900,98.0
cultural activities,47,4.684,93.7
explore the,14,4.543,90.9
mar read,271,4.570,91.4
year creating,2,4.900,98.0
that happens,8,4.775,95.5
domestic package,24,4.650,93.0
studies from,16,4.650,93.0
perfect as,4,4.900,98.0
some of,416,4.499,90.0
activities there,18,4.378,87.6
core domains,4,4.650,93.0
placement of,47,4.511,90.2
and properties,2,4.900,98.0
by professors,22,4.595,91.9
universities so,4,4.650,93.0
branches in,9,4.800,96.0
also old,4,4.600,92.0
actually happens,2,4.900,98.0
classrooms library,85,4.514,90.3
scholarships are,124,4.490,89.8
not up,51,4.561,91.2
course as,73,4.543,90.9
big colleges,2,4.900,98.0
the international,27,4.585,91.7
metals their,2,4.900,98.0
are all,109,4.553,91.1
consulting finance,31,4.498,90.0
clean but,6,4.667,93.3
have done,89,4.534,90.7
prateek sharma,2,4.900,98.0
other branches,70,4.634,92.7
crore per,175,4.531,90.6
carried out,13,4.888,97.8
and clean,109,4.489,89.8
life with,14,4.421,88.4
a big,121,4.550,91.0
all faculty,53,4.634,92.7
library and,224,4.541,90.8
of how,8,4.250,85.0
more p,147,4.493,89.9
sharma b,62,4.629,92.6
in all,250,4.595,91.9
how work,2,4.900,98.0
a gym,62,4.568,91.4
are scholarships,6,4.667,93.3
in some,140,4.557,91.1
indoor and,59,4.674,93.5
