ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
this is intended,2,4.700,94.0
originally designed for,2,4.700,94.0
most of the,585,4.560,91.2
have to first,6,4.300,86.0
adjustable the academic,2,4.700,94.0
clear the jee,4,4.750,95.0
they teach coming,2,4.700,94.0
around of the,111,4.599,92.0
shared which is,2,4.700,94.0
to first clear,2,4.700,94.0
iitb is that,2,4.700,94.0
is excellent we,6,4.683,93.7
on jun read,237,4.614,92.3
have wi fi,65,4.442,88.8
of students increased,2,4.700,94.0
be taught by,8,4.475,89.5
student but as,2,4.700,94.0
rooms became shared,2,4.700,94.0
other i hope,2,4.700,94.0
being at iitb,2,4.700,94.0
by faculty at,2,4.700,94.0
the number of,104,4.471,89.4
development companies visit,2,4.700,94.0
the only problem,9,4.622,92.4
they are well,55,4.535,90.7
advanced exam to,2,4.700,94.0
were originally designed,2,4.700,94.0
bombay placements almost,4,4.700,94.0
to iit bombay,13,4.585,91.7
helpful b bhogalapalli,2,4.700,94.0
is usually around,8,4.400,88.0
and has many,8,4.675,93.5
who read this,2,4.700,94.0
number of students,95,4.586,91.7
and development companies,2,4.700,94.0
an entrance test,2,4.700,94.0
members are very,114,4.475,89.5
that hostels were,2,4.700,94.0
exams are tough,60,4.473,89.5
reviewed on jun,237,4.614,92.3
jun read more,237,4.614,92.3
were built way,2,4.700,94.0
come to iit,18,4.644,92.9
jee main exam,4,4.500,90.0
i feel very,2,4.700,94.0
is somewhat comfortable,2,4.700,94.0
college which is,16,4.359,87.2
problem with being,2,4.700,94.0
who hold many,2,4.700,94.0
is somewhere around,6,4.417,88.3
the jee advanced,17,4.488,89.8
placed in our,169,4.578,91.6
challenges the average,2,4.700,94.0
to exams the,2,4.700,94.0
which is somewhat,2,4.700,94.0
versed in what,2,4.700,94.0
the average is,82,4.507,90.1
first clear the,4,4.688,93.8
of students have,20,4.390,87.8
the academic infrastructure,10,4.610,92.2
the library is,272,4.535,90.7
exams is usually,2,4.700,94.0
campus classrooms are,21,4.610,92.2
dream college iit,8,4.675,93.5
this also come,2,4.700,94.0
have gone for,4,4.550,91.0
money about the,2,4.700,94.0
in our senior,10,4.720,94.4
excellent we have,6,4.633,92.7
infrastructure the only,4,4.700,94.0
coming to exams,2,4.700,94.0
b bhogalapalli sandesh,2,4.700,94.0
for money about,8,4.600,92.0
entrance test for,2,4.700,94.0
canteens are affordable,2,4.700,94.0
for a single,14,4.700,94.0
test for this,2,4.700,94.0
the jee main,4,4.500,90.0
their research i,2,4.700,94.0
many patents in,2,4.700,94.0
to prepare us,2,4.700,94.0
this college which,6,4.400,88.0
comfortable the food,2,4.700,94.0
big and has,12,4.617,92.3
are very intellectual,6,4.800,96.0
is intended to,2,4.700,94.0
very lucky to,2,4.700,94.0
higher studies abroad,10,4.800,96.0
what they teach,16,4.487,89.7
has many resources,2,4.700,94.0
maintained the library,12,4.533,90.7
patents in their,2,4.700,94.0
usually around of,2,4.700,94.0
offered is crores,34,4.618,92.4
somewhere around lpa,7,4.543,90.9
fi throughout most,2,4.700,94.0
average is somewhere,2,4.700,94.0
this exam you,2,4.700,94.0
tough this is,4,4.450,89.0
is lpa the,164,4.563,91.3
i hope people,2,4.700,94.0
is the jee,2,4.700,94.0
to write this,2,4.700,94.0
companies and development,2,4.700,94.0
food is served,32,4.648,93.0
the total marks,2,4.700,94.0
infrastructure is excellent,29,4.607,92.1
the campus classrooms,13,4.754,95.1
interesting reviewed on,2,4.700,94.0
tasty food is,2,4.700,94.0
lucky to be,6,4.667,93.3
as time passed,4,4.450,89.0
and tasty food,4,4.450,89.0
the s and,2,4.700,94.0
built way back,2,4.700,94.0
write this exam,2,4.700,94.0
increased rooms became,2,4.700,94.0
feel very lucky,2,4.700,94.0
our senior batch,44,4.607,92.1
the dream college,15,4.187,83.7
students have been,26,4.508,90.2
is adjustable the,2,4.700,94.0
in cse and,4,4.850,97.0
also come to,12,4.450,89.0
we have wi,38,4.466,89.3
well maintained the,45,4.467,89.3
iit bombay there,8,4.800,96.0
a single student,2,4.700,94.0
people who read,2,4.700,94.0
and the rest,49,4.649,93.0
but as time,3,4.800,96.0
are well maintained,113,4.555,91.1
way back in,2,4.700,94.0
there faculty faculty,6,4.300,86.0
bombay there is,6,4.733,94.7
somewhat comfortable the,2,4.700,94.0
iitb they are,2,4.700,94.0
are affordable and,4,4.550,91.0
read this also,2,4.700,94.0
for this college,16,4.650,93.0
hold many patents,2,4.700,94.0
total marks other,2,4.700,94.0
well versed in,16,4.550,91.0
classrooms are well,103,4.609,92.2
wi fi throughout,8,4.500,90.0
lpa very famous,2,4.700,94.0
cse and the,4,4.850,97.0
to be taught,8,4.475,89.5
rest have gone,2,4.700,94.0
the food is,148,4.485,89.7
hope people who,2,4.700,94.0
almost of students,184,4.523,90.5
teach coming to,2,4.700,94.0
been placed in,14,4.671,93.4
prepare us for,4,4.450,89.0
future challenges the,2,4.700,94.0
placements almost of,117,4.638,92.8
senior batch in,2,4.700,94.0
taught by faculty,2,4.700,94.0
quant companies and,4,4.800,96.0
s and s,2,4.700,94.0
s rooms were,2,4.700,94.0
iitb infrastructure the,2,4.700,94.0
biggest companies like,2,4.500,90.0
fi is provided,22,4.464,89.3
for food the,2,4.500,90.0
s sumit kumar,17,4.315,86.3
good there are,82,4.583,91.7
package top roles,2,4.500,90.0
and there are,178,4.556,91.1
difficult but easy,2,4.500,90.0
is prepared with,2,4.500,90.0
my friends got,8,4.406,88.1
is provided the,8,4.475,89.5
anand b tech,15,4.453,89.1
in mechanical engineering,402,4.577,91.5
and infrastructure are,45,4.609,92.2
industry ready the,99,4.408,88.2
the hostel has,39,4.379,87.6
and cleanliness faculty,2,4.500,90.0
got some packages,2,4.500,90.0
many students pass,4,4.600,92.0
is relevant semester,8,4.450,89.0
friends got a,2,4.500,90.0
hygiene and cleanliness,2,4.500,90.0
cleanliness faculty teachers,2,4.500,90.0
canteen is very,17,4.624,92.5
a fantastic package,2,4.500,90.0
easy to pass,41,4.446,88.9
are very qualified,47,4.451,89.0
got placed in,301,4.562,91.2
packages from the,4,4.650,93.0
in that course,7,4.457,89.1
of my friends,12,4.408,88.2
and support students,2,4.500,90.0
has x electricity,2,4.500,90.0
paper so hard,2,4.500,90.0
many choices for,2,4.500,90.0
prepared with hygiene,2,4.500,90.0
test paper so,2,4.500,90.0
with a water,2,4.500,90.0
very good there,49,4.637,92.7
to students and,18,4.578,91.6
food is prepared,2,4.500,90.0
support students from,2,4.500,90.0
way many students,2,4.500,90.0
helpful s sumit,6,3.867,77.3
sumit kumar anand,9,4.378,87.6
it offers a,10,4.660,93.2
and give the,4,4.750,95.0
etc i got,4,4.600,92.0
offers a fantastic,2,4.500,90.0
with regular studies,2,4.500,90.0
provided the food,4,4.050,81.0
but easy to,2,4.500,90.0
good package top,2,4.500,90.0
ready the course,6,4.700,94.0
students pass exams,6,4.500,90.0
placed in mechanical,6,4.633,92.7
package and there,2,4.500,90.0
i got placed,16,4.625,92.5
money overall it,18,4.633,92.7
so hard they,2,4.500,90.0
they make students,13,4.769,95.4
top roles like,16,4.675,93.5
like eicher tata,2,4.500,90.0
i got some,4,4.200,84.0
no problems placements,2,4.500,90.0
the way many,2,4.500,90.0
very difficult but,8,4.625,92.5
choices for food,2,4.500,90.0
exams are not,105,4.596,91.9
it is a,330,4.557,91.1
mechanical engineering and,14,4.700,94.0
infrastructure are very,7,4.829,96.6
are no problems,2,4.500,90.0
electricity with a,2,4.500,90.0
to pass with,6,4.400,88.0
not very difficult,19,4.442,88.8
lpa and it,12,4.675,93.5
placements i got,7,4.486,89.7
x electricity with,2,4.500,90.0
they provide challenges,2,4.500,90.0
this helpful s,77,4.514,90.3
kumar anand b,7,4.371,87.4
good the hostel,34,4.546,90.9
good speed wi,4,4.750,95.0
companies like eicher,2,4.500,90.0
sometimes they provide,2,4.500,90.0
make students industry,62,4.516,90.3
by the way,4,4.750,95.0
some packages from,2,4.500,90.0
exam reviewed on,11,4.400,88.0
of the canteen,11,4.509,90.2
from every perspective,2,4.500,90.0
water supply a,2,4.500,90.0
the test paper,2,4.500,90.0
food the food,8,4.381,87.6
and in that,7,4.629,92.6
the biggest companies,4,4.312,86.2
provide challenges to,2,4.500,90.0
tech in mechanical,397,4.570,91.4
lpa and one,2,4.500,90.0
for money overall,58,4.636,92.7
problems placements i,2,4.500,90.0
with hygiene and,2,4.500,90.0
hard they make,2,4.500,90.0
builder enhance etc,2,4.500,90.0
students from every,4,4.450,89.0
one of my,14,4.657,93.1
speed wi fi,157,4.581,91.6
food of the,7,4.457,89.1
a package of,21,4.505,90.1
there are many,285,4.581,91.6
teachers are very,283,4.528,90.6
etc are offered,21,4.748,95.0
pass with regular,2,4.500,90.0
are offered infrastructure,20,4.585,91.7
relevant semester exams,18,4.467,89.3
every perspective sometimes,2,4.500,90.0
and one of,24,4.717,94.3
roles like builder,2,4.500,90.0
are not very,53,4.502,90.0
students and give,6,4.267,85.3
overall it offers,2,4.500,90.0
offered infrastructure facilities,2,4.500,90.0
package of lpa,77,4.557,91.1
course i got,8,4.600,92.0
challenges to students,2,4.500,90.0
tata etc i,2,4.500,90.0
very qualified and,40,4.445,88.9
got a package,8,4.625,92.5
give the test,2,4.500,90.0
eicher tata etc,2,4.500,90.0
enhance etc are,2,4.500,90.0
is a good,142,4.527,90.5
perspective sometimes they,2,4.500,90.0
the canteen is,100,4.450,89.0
fantastic package and,2,4.500,90.0
regular studies by,2,4.500,90.0
mechanical engineering batch,361,4.573,91.5
a good package,13,4.604,92.1
from the biggest,2,4.500,90.0
engineering and in,4,4.750,95.0
like builder enhance,2,4.500,90.0
studies by the,2,4.500,90.0
there are no,102,4.444,88.9
hostel has x,2,4.500,90.0
supply a good,2,4.500,90.0
qualified and support,2,4.500,90.0
that course i,2,4.500,90.0
wi fi is,411,4.532,90.6
of lpa and,24,4.463,89.2
are many choices,2,4.500,90.0
a good speed,4,4.500,90.0
the food of,7,4.400,88.0
a water supply,2,4.500,90.0
roles offered are,168,4.528,90.6
helpful r rhea,4,4.800,96.0
or jobs top,2,4.600,92.0
real life examples,2,4.600,92.0
new educational policies,2,4.600,92.0
industy ready other,2,4.600,92.0
app development app,2,4.600,92.0
infrastructure iit bombay,36,4.747,94.9
app beta checker,2,4.600,92.0
life examples and,2,4.600,92.0
the canteen so,2,4.600,92.0
but a good,4,4.700,94.0
i am absolutely,28,4.609,92.2
sometimes they organise,2,4.600,92.0
a huge budget,2,4.600,92.0
are app development,2,4.600,92.0
the fest and,2,4.600,92.0
canteen on the,2,4.600,92.0
to students faculty,10,4.680,93.6
students industy ready,2,4.600,92.0
a hostel room,4,4.600,92.0
bombay campus is,4,4.800,96.0
in the hostel,252,4.502,90.0
ready other there,4,4.450,89.0
is fantastic there,2,4.600,92.0
and that is,14,4.386,87.7
very famous for,2,4.600,92.0
absolutely satisfied with,57,4.617,92.3
here events organised,2,4.600,92.0
fi the food,4,4.750,95.0
food and sometimes,2,4.600,92.0
sports are provided,4,4.100,82.0
campus is very,82,4.649,93.0
patel b tech,21,4.619,92.4
go to any,4,4.450,89.0
are very fantastic,2,4.600,92.0
hostel room for,2,4.600,92.0
etc infrastructure iit,38,4.611,92.2
got a placement,12,4.600,92.0
every student gets,32,4.588,91.8
no charges for,2,4.600,92.0
there is a,589,4.550,91.0
every corner placements,2,4.600,92.0
policies and it,2,4.600,92.0
for placements i,6,4.667,93.3
year and that,4,4.600,92.0
a placement with,6,4.708,94.2
style is also,4,4.350,87.0
almost mbps wi,2,4.600,92.0
games app development,2,4.600,92.0
placements iit bombay,29,4.434,88.7
their teaching style,15,4.667,93.3
not many students,2,4.600,92.0
and sometimes they,4,4.450,89.0
is pretty good,59,4.464,89.3
iit bombay campus,16,4.819,96.4
fantastic the college,2,4.600,92.0
free medical facilities,22,4.545,90.9
are many courses,4,4.750,95.0
budget for the,2,4.600,92.0
canteen is fantastic,4,4.600,92.0
charges for the,4,4.500,90.0
very good they,37,4.608,92.2
students but a,2,4.600,92.0
app development role,2,4.600,92.0
development app beta,2,4.600,92.0
medical facilities and,45,4.547,90.9
more person found,611,4.530,90.6
also very good,150,4.646,92.9
lpa in the,18,4.547,90.9
corner placements iit,2,4.600,92.0
big i got,2,4.600,92.0
can go to,24,4.683,93.7
satisfied with every,2,4.600,92.0
per year and,10,4.480,89.6
facilities and sports,17,4.447,88.9
is relevant as,2,4.600,92.0
some trips for,2,4.600,92.0
events organised are,2,4.600,92.0
student gets internships,2,4.600,92.0
organise real life,2,4.600,92.0
of lpa in,7,4.714,94.3
this helpful r,46,4.547,90.9
is very big,27,4.704,94.1
is no good,4,4.400,88.0
to any other,27,4.706,94.1
per the new,2,4.600,92.0
beta checker etc,2,4.600,92.0
bombay is very,15,4.780,95.6
room for just,2,4.600,92.0
very fantastic the,2,4.600,92.0
a good amount,14,4.568,91.4
internships or jobs,4,4.550,91.0
famous for placements,2,4.600,92.0
rooms in the,28,4.554,91.1
and sports are,22,4.527,90.5
offered are app,2,4.600,92.0
in the college,206,4.486,89.7
teaching style is,18,4.522,90.4
provides some trips,2,4.600,92.0
fest and events,10,4.560,91.2
person found this,611,4.530,90.6
and their teaching,41,4.634,92.7
so we can,21,4.640,92.8
college also provides,26,4.679,93.6
my course every,2,4.600,92.0
canteen food and,4,4.700,94.0
placement with a,5,4.690,93.8
the new educational,2,4.600,92.0
we can go,13,4.585,91.7
hostel have almost,2,4.600,92.0
the college also,44,4.656,93.1
the hostel have,2,4.600,92.0
students faculty teachers,28,4.287,85.8
are no charges,2,4.600,92.0
the college and,50,4.512,90.2
no good food,2,4.600,92.0
for the fest,4,4.450,89.0
good rooms in,4,4.600,92.0
just only rs,2,4.600,92.0
there is no,245,4.462,89.2
with a package,10,4.540,90.8
provided to students,26,4.688,93.8
exams reviewed on,15,4.600,92.0
role there are,4,4.500,90.0
teach by giving,2,4.600,92.0
events here events,2,4.600,92.0
also provides some,2,4.600,92.0
amount of students,2,4.600,92.0
in the canteen,54,4.455,89.1
for the canteen,4,4.550,91.0
placed in my,114,4.457,89.1
with every corner,2,4.600,92.0
iit bombay is,169,4.607,92.1
canteen so we,2,4.600,92.0
life experiments the,2,4.600,92.0
pretty good rooms,2,4.600,92.0
other canteen on,2,4.600,92.0
experiments the course,2,4.600,92.0
campus free medical,2,4.600,92.0
examples and sometimes,2,4.600,92.0
good food in,12,4.533,90.7
money i am,155,4.532,90.6
top roles offered,246,4.572,91.4
so not many,2,4.600,92.0
development role there,2,4.600,92.0
and sometimes there,2,4.600,92.0
qualified and their,18,4.731,94.6
courses in the,17,4.718,94.4
are provided to,32,4.539,90.8
sometimes there is,2,4.600,92.0
by giving real,2,4.600,92.0
is very famous,2,4.600,92.0
for just only,2,4.600,92.0
relevant as per,2,4.600,92.0
any other canteen,2,4.600,92.0
r rhea patel,4,4.800,96.0
huge budget for,2,4.600,92.0
good amount of,22,4.461,89.2
and so not,2,4.600,92.0
rs per year,11,4.309,86.2
checker etc infrastructure,2,4.600,92.0
they teach by,4,4.650,93.0
got a hostel,2,4.600,92.0
rhea patel b,4,4.800,96.0
college and so,6,4.500,90.0
for money i,231,4.572,91.4
the games app,2,4.600,92.0
as per the,76,4.497,89.9
have almost mbps,2,4.600,92.0
many courses in,2,4.600,92.0
trips for students,2,4.600,92.0
in my course,204,4.480,89.6
very big i,2,4.600,92.0
real life experiments,2,4.600,92.0
good they teach,6,4.700,94.0
organised are very,2,4.600,92.0
am absolutely satisfied,26,4.640,92.8
is a huge,63,4.539,90.8
makes students industy,2,4.600,92.0
fantastic there are,2,4.600,92.0
educational policies and,2,4.600,92.0
in the games,2,4.600,92.0
only rs per,2,4.600,92.0
course every student,2,4.600,92.0
they organise real,2,4.600,92.0
the canteen food,33,4.497,89.9
the campus free,8,4.500,90.0
mbps wi fi,10,4.580,91.6
other there is,22,4.555,91.1
and events here,2,4.600,92.0
is also very,147,4.588,91.8
jobs top roles,2,4.600,92.0
many students but,2,4.600,92.0
giving real life,2,4.600,92.0
read more person,611,4.530,90.6
that is pretty,2,4.600,92.0
wi fi the,34,4.618,92.4
gets internships or,2,4.600,92.0
at the iit,14,4.446,88.9
industry leaders and,4,3.962,79.2
a amol agarwal,4,3.962,79.2
excellent sports amenities,4,3.962,79.2
for students reviewed,8,4.513,90.3
offered by shailesh,82,4.558,91.2
experience campus life,6,4.308,86.2
to be done,8,4.256,85.1
for students faculty,30,4.475,89.5
bad market placements,4,3.962,79.2
classrooms and seating,4,3.962,79.2
of management iit,82,4.558,91.2
the batch with,4,3.962,79.2
with legacy recruiters,4,3.962,79.2
internships are top,4,3.962,79.2
from reputed industry,4,3.962,79.2
provide guest lectures,4,3.962,79.2
placements in despite,4,3.962,79.2
roles summer internships,4,3.962,79.2
good roles summer,4,3.962,79.2
across consulting analytics,4,3.962,79.2
get placed in,146,4.489,89.8
they provide guest,4,3.962,79.2
prices for students,4,3.962,79.2
top notch for,4,3.962,79.2
roles are spread,4,3.962,79.2
they give projects,4,3.962,79.2
legacy recruiters like,4,3.962,79.2
for money the,274,4.540,90.8
hostel with excellent,4,3.962,79.2
consulting analytics supply,4,3.962,79.2
seating facilities hostel,4,3.962,79.2
management iit bombay,82,4.558,91.2
fee charge most,4,3.962,79.2
hostel food is,27,4.594,91.9
of business administration,154,4.513,90.3
well qualified and,193,4.509,90.2
the students get,140,4.606,92.1
supply chain etc,4,3.962,79.2
and seating facilities,4,3.962,79.2
the bad market,4,3.962,79.2
food is decent,44,4.342,86.8
terms of introducing,4,3.962,79.2
despite the bad,4,3.962,79.2
teachers are well,97,4.509,90.2
the iit hostel,4,3.962,79.2
like asian paints,6,4.175,83.5
are well qualified,225,4.518,90.4
mehta school of,82,4.558,91.2
money the college,85,4.489,89.8
helpful a amol,2,4.100,82.0
building with state,4,3.962,79.2
of the batch,53,4.458,89.2
master of business,154,4.513,90.3
projects for hands,4,3.962,79.2
come to campus,14,4.461,89.2
enough and you,4,3.962,79.2
well some work,4,3.962,79.2
of the students,598,4.580,91.6
students reviewed on,53,4.503,90.1
students get placed,227,4.547,90.9
and ccd giving,4,3.962,79.2
food at subsidized,4,3.962,79.2
provided decent placements,4,3.962,79.2
a good course,15,4.257,85.1
