ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
a little tough generally,2,3.900,78.0
to your subject so,2,3.900,78.0
in programming and your,2,3.900,78.0
many stages quiz quiz,2,3.900,78.0
they are very interesting,2,3.900,78.0
can infrastructure the course,2,3.900,78.0
are done so be,2,3.900,78.0
oppe end term and,2,3.900,78.0
in the best manner,2,3.900,78.0
so deep that you,2,3.900,78.0
placements are available only,2,3.900,78.0
data science are done,2,3.900,78.0
jha discontinued jun b,2,3.900,78.0
so in my opinion,2,3.900,78.0
first two stages there,2,3.900,78.0
but you will enjoy,2,3.900,78.0
in so much effort,2,3.900,78.0
your diploma in data,2,3.900,78.0
programming and your diploma,2,3.900,78.0
generally placements are available,2,3.900,78.0
by joining the clubs,2,3.900,78.0
more according to your,2,3.900,78.0
is no hostel accommodation,3,4.067,81.3
after your diploma in,2,3.900,78.0
more t trilok nath,2,3.900,78.0
hostel accommodation for the,2,3.900,78.0
prepared for that in,2,3.900,78.0
lectures are so deep,2,3.900,78.0
term and more according,2,3.900,78.0
science are done so,2,3.900,78.0
that you can infrastructure,2,3.900,78.0
best manner that you,2,3.900,78.0
opinion the course is,2,3.900,78.0
quiz quiz oppe end,2,3.900,78.0
end term and more,2,3.900,78.0
my opinion the course,2,3.900,78.0
according to your subject,4,3.800,76.0
the online student but,2,3.900,78.0
quite good but there,2,3.900,78.0
that this is a,2,3.900,78.0
accommodation for the online,2,3.900,78.0
are so deep that,2,3.900,78.0
many events conducted and,2,4.100,82.0
good there and the,2,4.100,82.0
role offered is data,2,4.100,82.0
ones who failed to,2,4.100,82.0
conducted and the students,2,4.100,82.0
name the placements in,2,4.100,82.0
the course are placed,2,4.100,82.0
very qualified and experienced,2,4.100,82.0
that much difficult and,2,4.100,82.0
microsoft and jp morgan,2,4.100,82.0
should do at least,2,4.100,82.0
events conducted and the,2,4.100,82.0
the classes regularly we,2,4.100,82.0
the ones who failed,2,4.100,82.0
if we listen to,4,4.300,86.0
hostle facility but we,2,4.100,82.0
defiantly make the students,2,4.100,82.0
advanced it will defiantly,2,4.100,82.0
to crack jee placements,2,4.100,82.0
to the name the,2,4.100,82.0
those who are working,2,4.100,82.0
easily with good percentage,2,4.100,82.0
are many events conducted,2,4.100,82.0
very big it is,2,4.100,82.0
working and the ones,2,4.100,82.0
very best opportunity for,2,4.100,82.0
college during fest called,2,4.100,82.0
students should mandatory should,2,4.100,82.0
least one internship the,2,4.100,82.0
paradox there are many,2,4.100,82.0
paying the accommodation feels,2,4.100,82.0
we listen to the,2,4.100,82.0
is about lap the,2,4.100,82.0
is around the curriculum,2,4.100,82.0
package is about lap,2,4.100,82.0
but we can visit,2,4.100,82.0
extraordinary even though it,2,4.100,82.0
college is also very,2,4.100,82.0
is lap and the,2,4.100,82.0
an amazing experience attend,2,4.100,82.0
will defiantly make the,2,4.100,82.0
stay in campus after,2,4.100,82.0
experienced their teaching quality,2,4.100,82.0
jp morgan the students,2,4.100,82.0
offered is data analyst,2,4.100,82.0
during fest called paradox,2,4.100,82.0
internship the top role,2,4.100,82.0
lap the top recruiting,2,4.100,82.0
college in india similar,2,4.100,82.0
quality is extraordinary even,2,4.100,82.0
data analyst infrastructure this,2,4.100,82.0
money this is very,2,4.100,82.0
crack jee placements iit,2,4.100,82.0
we can pass the,2,4.100,82.0
high about of the,2,4.100,82.0
after paying the accommodation,2,4.100,82.0
who are working and,2,4.100,82.0
we can visit college,2,4.100,82.0
is very best opportunity,2,4.100,82.0
very well the exams,2,4.100,82.0
can visit college during,2,4.100,82.0
much difficult and if,2,4.100,82.0
the prestigious college in,4,4.150,83.0
lap and the lowest,2,4.100,82.0
there is no hostle,2,4.100,82.0
the students can stay,2,4.100,82.0
similar to the name,2,4.100,82.0
amazing experience attend the,2,4.100,82.0
placements iit madras is,6,4.467,89.3
in india similar to,2,4.100,82.0
is extraordinary even though,2,4.100,82.0
very advanced it will,2,4.100,82.0
the accommodation feels the,2,4.100,82.0
qualified and experienced their,2,4.100,82.0
teachers in iitm are,2,4.100,82.0
are conducted offline and,4,4.200,84.0
attend the paradox faculty,2,4.100,82.0
and if we listen,2,4.100,82.0
who failed to crack,2,4.100,82.0
i can understand very,2,4.100,82.0
big it is an,2,4.100,82.0
and jp morgan the,2,4.100,82.0
there and the campus,2,4.100,82.0
regularly we can pass,2,4.100,82.0
are working and the,2,4.100,82.0
classes regularly we can,2,4.100,82.0
can understand very well,2,4.100,82.0
is an amazing experience,2,4.100,82.0
mandatory should do at,2,4.100,82.0
google microsoft and jp,2,4.100,82.0
opportunity for those who,2,4.100,82.0
package is lap and,2,4.100,82.0
should mandatory should do,2,4.100,82.0
is no hostle facility,2,4.100,82.0
pass the exams easily,2,4.100,82.0
visit college during fest,2,4.100,82.0
an online course i,2,4.100,82.0
is very advanced it,2,4.100,82.0
campus after paying the,2,4.100,82.0
very high about of,2,4.100,82.0
the students should mandatory,2,4.100,82.0
and the ones who,2,4.100,82.0
conducted offline and the,2,4.100,82.0
students who passed the,2,4.100,82.0
understand very well the,2,4.100,82.0
curriculum is very advanced,2,4.100,82.0
though it is an,2,4.100,82.0
around the curriculum is,2,4.100,82.0
about lap the top,2,4.100,82.0
percentage is around the,2,4.100,82.0
is data analyst infrastructure,2,4.100,82.0
this is very best,2,4.100,82.0
online course i can,2,4.100,82.0
best opportunity for those,2,4.100,82.0
accommodation feels the food,2,4.100,82.0
well the exams are,2,4.100,82.0
course i can understand,2,4.100,82.0
exams easily with good,2,4.100,82.0
the teachers in iitm,2,4.100,82.0
the paradox faculty the,2,4.100,82.0
iitm are very qualified,2,4.100,82.0
to the classes regularly,2,4.100,82.0
it will defiantly make,2,4.100,82.0
offline and the pass,2,4.100,82.0
listen to the classes,2,4.100,82.0
in campus after paying,2,4.100,82.0
passed the course are,2,4.100,82.0
morgan the students should,2,4.100,82.0
analyst infrastructure this is,2,4.100,82.0
called paradox there are,2,4.100,82.0
facility but we can,2,4.100,82.0
feels the food is,2,4.100,82.0
india similar to the,2,4.100,82.0
highest package is lap,2,4.100,82.0
can pass the exams,2,4.100,82.0
do at least one,4,4.400,88.0
fest called paradox there,2,4.100,82.0
can stay in campus,2,4.100,82.0
in iitm are very,2,4.100,82.0
the exams easily with,2,4.100,82.0
one internship the top,2,4.100,82.0
paradox faculty the teachers,2,4.100,82.0
is very big it,2,4.100,82.0
failed to crack jee,2,4.100,82.0
jee placements iit madras,2,4.100,82.0
also very high about,2,4.100,82.0
infrastructure this is an,6,4.233,84.7
experience attend the paradox,2,4.100,82.0
the name the placements,2,4.100,82.0
no hostle facility but,2,4.100,82.0
who passed the course,2,4.100,82.0
and iddd the highest,5,4.560,91.2
more iit madras nbsp,6,4.433,88.7
ug students btech dd,8,4.475,89.5
btech dd and iddd,6,4.433,88.7
iddd the highest pa,3,4.733,94.7
read more iit madras,6,4.433,88.7
students btech dd and,6,4.433,88.7
dd and iddd the,6,4.433,88.7
sukant shaw discontinued jun,2,4.200,84.0
meta google and microsoft,2,4.200,84.0
well qualified they all,2,4.200,84.0
how data science will,2,4.200,84.0
reason only students are,2,4.200,84.0
classes takes place every,2,4.200,84.0
operator infrastructure as this,2,4.200,84.0
online course our classes,2,4.200,84.0
google meet live classes,2,4.200,84.0
companies were corizo meta,2,4.200,84.0
every alternate day and,2,4.200,84.0
less as of now,2,4.200,84.0
very vast knowledge of,2,4.200,84.0
in zoom meetings or,2,4.200,84.0
time weekly assignments are,2,4.200,84.0
to study from an,3,4.400,88.0
boring else everything is,2,4.200,84.0
able to complete this,2,4.200,84.0
the market teaching quality,2,4.200,84.0
recruiting companies were corizo,2,4.200,84.0
tough this is the,2,4.200,84.0
available on youtube faculty,2,4.200,84.0
take place in zoom,2,4.200,84.0
meet live classes takes,2,4.200,84.0
rest get back in,2,4.200,84.0
they know how data,2,4.200,84.0
every subject rest get,2,4.200,84.0
okayish classes are a,2,4.200,84.0
very tough this is,2,4.200,84.0
google and microsoft internship,2,4.200,84.0
much helpful they all,2,4.200,84.0
else everything is perfect,2,4.200,84.0
are very tough this,2,4.200,84.0
classes take place in,2,4.200,84.0
weekly assignments are also,4,4.350,87.0
lectures are available all,2,4.200,84.0
pass in every subject,2,4.200,84.0
dashboard is also available,2,4.200,84.0
about students are currently,2,4.200,84.0
quality is okayish classes,2,4.200,84.0
all the time weekly,2,4.200,84.0
vast near about students,2,4.200,84.0
and recorded lectures are,2,4.200,84.0
are also given recorded,2,4.200,84.0
course our classes take,2,4.200,84.0
everything is perfect this,2,4.200,84.0
an online course our,2,4.200,84.0
near about students are,2,4.200,84.0
are vast near about,2,4.200,84.0
is okayish classes are,2,4.200,84.0
very less as of,2,4.200,84.0
know placements only a,2,4.200,84.0
will take over the,2,4.200,84.0
meetings or google meet,2,4.200,84.0
now so the placement,2,4.200,84.0
can do this course,3,4.267,85.3
lecture provided in dashboard,2,4.200,84.0
top roles offer were,2,4.200,84.0
were corizo meta google,2,4.200,84.0
few students are graduated,2,4.200,84.0
is the reason only,2,4.200,84.0
infrastructure as this is,2,4.200,84.0
the reason only students,2,4.200,84.0
s sukant shaw discontinued,2,4.200,84.0
students are graduated as,2,4.200,84.0
perfect this course makes,2,4.200,84.0
science will take over,2,4.200,84.0
so the placement ratio,2,4.200,84.0
in every subject rest,2,4.200,84.0
is perfect this course,2,4.200,84.0
on youtube faculty all,2,4.200,84.0
currently intern in top,2,4.200,84.0
more s sukant shaw,2,4.200,84.0
opportunities are vast near,2,4.200,84.0
complete this course till,2,4.200,84.0
as of now so,2,4.200,84.0
students are only able,2,4.200,84.0
are currently intern in,2,4.200,84.0
and microsoft internship opportunities,2,4.200,84.0
nearly students pass in,2,4.200,84.0
scientist generate ai operator,2,4.200,84.0
students pass in every,2,4.200,84.0
date nearly students pass,2,4.200,84.0
course till date nearly,2,4.200,84.0
course and they know,2,4.200,84.0
generate ai operator infrastructure,2,4.200,84.0
students are currently intern,2,4.200,84.0
teaching quality is okayish,2,4.200,84.0
only able to complete,2,4.200,84.0
were data analyst data,2,4.200,84.0
internship opportunities are vast,2,4.200,84.0
to complete this course,2,4.200,84.0
only students are only,2,4.200,84.0
or google meet live,2,4.200,84.0
ai operator infrastructure as,2,4.200,84.0
over the market teaching,2,4.200,84.0
recorded lectures are available,2,4.200,84.0
live classes takes place,2,4.200,84.0
in at least subject,2,4.200,84.0
given recorded lecture provided,2,4.200,84.0
data science will take,2,4.200,84.0
a few students are,2,4.200,84.0
youtube faculty all the,2,4.200,84.0
data scientist generate ai,2,4.200,84.0
mncs top roles offer,2,4.200,84.0
recorded lecture provided in,2,4.200,84.0
our classes take place,2,4.200,84.0
till date nearly students,2,4.200,84.0
placement ratio is very,2,4.200,84.0
know how data science,2,4.200,84.0
are only able to,2,4.200,84.0
of this course and,2,4.200,84.0
place in zoom meetings,2,4.200,84.0
a little bit boring,2,4.200,84.0
get back in at,2,4.200,84.0
place every alternate day,2,4.200,84.0
in dashboard is also,2,4.200,84.0
graduated as of now,2,4.200,84.0
roles offer were data,2,4.200,84.0
back in at least,2,4.200,84.0
classes are a little,2,4.200,84.0
read more s sukant,2,4.200,84.0
little bit boring else,2,4.200,84.0
they all have a,4,4.400,88.0
intern in top mncs,2,4.200,84.0
take over the market,2,4.200,84.0
helpful they all are,2,4.200,84.0
corizo meta google and,2,4.200,84.0
market teaching quality is,2,4.200,84.0
course makes students job,2,4.200,84.0
the time weekly assignments,2,4.200,84.0
need to know placements,2,4.200,84.0
zoom meetings or google,2,4.200,84.0
alternate day and recorded,2,4.200,84.0
of now so the,2,4.200,84.0
to know placements only,2,4.200,84.0
microsoft internship opportunities are,2,4.200,84.0
subject rest get back,2,4.200,84.0
takes place every alternate,2,4.200,84.0
also available on youtube,2,4.200,84.0
this course till date,2,4.200,84.0
provided in dashboard is,2,4.200,84.0
study from an iit,3,4.400,88.0
knowledge of this course,2,4.200,84.0
offer were data analyst,2,4.200,84.0
analyst data scientist generate,2,4.200,84.0
bit boring else everything,2,4.200,84.0
vast knowledge of this,2,4.200,84.0
are graduated as of,2,4.200,84.0
day and recorded lectures,2,4.200,84.0
in top mncs top,2,4.200,84.0
also given recorded lecture,2,4.200,84.0
shaw discontinued jun b,2,4.200,84.0
needed items along with,2,4.200,84.0
speak of the course,2,4.200,84.0
available the toilets and,2,4.200,84.0
this isn t the,2,4.200,84.0
the students the options,2,4.200,84.0
the course is mostly,2,4.200,84.0
south indian cuisine the,2,4.200,84.0
to teach complex topics,2,4.200,84.0
do gather in the,2,4.200,84.0
the option are available,2,4.200,84.0
be improved but the,2,4.200,84.0
is great the option,2,4.200,84.0
cgpa factor and some,2,4.200,84.0
overall as far as,2,4.200,84.0
more industry active a,2,4.200,84.0
and bathrooms are neat,2,4.200,84.0
isn t the exact,2,4.200,84.0
other i personally chose,2,4.200,84.0
easily makes the student,2,4.200,84.0
this course easily makes,2,4.200,84.0
has introduce to make,2,4.200,84.0
the toilets and bathrooms,2,4.200,84.0
well designed and well,2,4.200,84.0
the gostels have fresh,2,4.200,84.0
in every hostel quality,2,4.200,84.0
of playground in every,2,4.200,84.0
data isn t available,2,4.200,84.0
in the fests and,2,4.200,84.0
planned for the bestest,2,4.200,84.0
the institute has introduce,2,4.200,84.0
scientists data analyst data,2,4.200,84.0
data analyst data engineer,2,4.200,84.0
options for hot and,2,4.200,84.0
like the cgpa factor,2,4.200,84.0
is mostly taught in,2,4.200,84.0
all this are eligible,2,4.200,84.0
to me other i,2,4.200,84.0
also the crowd of,2,4.200,84.0
information is present the,2,4.200,84.0
far as the information,2,4.200,84.0
finest the annual fest,2,4.200,84.0
but yes if prepared,2,4.200,84.0
mess is great the,2,4.200,84.0
topics in a very,2,4.200,84.0
option are available to,2,4.200,84.0
information is present there,2,4.200,84.0
in online medium but,2,4.200,84.0
online medium but the,2,4.200,84.0
is present the highest,2,4.200,84.0
water supply for all,2,4.200,84.0
are close to reality,2,4.200,84.0
then expected as the,2,4.200,84.0
also great faculty the,2,4.200,84.0
great the option are,2,4.200,84.0
i cannot find anything,2,4.200,84.0
college is kind of,2,4.200,84.0
as the information is,2,4.200,84.0
the students do gather,2,4.200,84.0
better then expected as,2,4.200,84.0
fee structure which itself,2,4.200,84.0
role would be of,2,4.200,84.0
crowd of the college,2,4.200,84.0
field interesting although i,2,4.200,84.0
way this course easily,2,4.200,84.0
be of data scientists,2,4.200,84.0
yes if prepared very,2,4.200,84.0
available much but as,2,4.200,84.0
be lpa while the,2,4.200,84.0
course easily makes the,2,4.200,84.0
would be lpa while,2,4.200,84.0
from north indian cuisine,2,4.200,84.0
but are close to,2,4.200,84.0
good now also the,2,4.200,84.0
and clean the common,2,4.200,84.0
it is good now,2,4.200,84.0
way to teach complex,2,4.200,84.0
active a student fulfilling,2,4.200,84.0
for hot and could,2,4.200,84.0
not much batch passed,2,4.200,84.0
playground in every hostel,2,4.200,84.0
medium but the students,2,4.200,84.0
is paradox for our,2,4.200,84.0
be lpa this isn,2,4.200,84.0
for the course being,2,4.200,84.0
itself is good but,2,4.200,84.0
